"movieId","userId","rating","tmdbId","imdbId"
1,1,"like",862,114709
1,555,"like",862,114709
1,232,"like",862,114709
1,590,"like",862,114709
1,601,"like",862,114709
1,179,"like",862,114709
1,606,"like",862,114709
1,328,"like",862,114709
1,206,"like",862,114709
1,468,"like",862,114709
1,541,"like",862,114709
1,608,"like",862,114709
1,448,"like",862,114709
1,453,"like",862,114709
1,254,"like",862,114709
1,434,"like",862,114709
1,580,"like",862,114709
1,66,"like",862,114709
1,57,"like",862,114709
1,380,"like",862,114709
1,451,"like",862,114709
1,78,"like",862,114709
1,422,"like",862,114709
1,381,"like",862,114709
1,169,"like",862,114709
1,490,"like",862,114709
1,323,"like",862,114709
1,73,"like",862,114709
1,610,"like",862,114709
1,298,"dislike",862,114709
1,347,"like",862,114709
1,266,"dislike",862,114709
1,282,"like",862,114709
1,269,"like",862,114709
1,68,"like",862,114709
1,276,"like",862,114709
1,223,"like",862,114709
1,353,"like",862,114709
1,293,"like",862,114709
1,86,"like",862,114709
1,322,"like",862,114709
1,45,"like",862,114709
1,155,"like",862,114709
1,544,"like",862,114709
1,385,"like",862,114709
1,514,"like",862,114709
1,234,"like",862,114709
1,63,"like",862,114709
1,19,"like",862,114709
1,436,"like",862,114709
1,480,"like",862,114709
1,27,"like",862,114709
1,33,"like",862,114709
1,166,"like",862,114709
1,367,"like",862,114709
1,264,"like",862,114709
1,273,"like",862,114709
1,280,"like",862,114709
1,443,"like",862,114709
1,357,"like",862,114709
1,144,"like",862,114709
1,456,"like",862,114709
1,270,"like",862,114709
1,290,"like",862,114709
1,89,"like",862,114709
1,121,"like",862,114709
1,607,"like",862,114709
1,50,"like",862,114709
1,533,"like",862,114709
1,389,"like",862,114709
1,274,"like",862,114709
1,151,"like",862,114709
1,153,"dislike",862,114709
1,484,"like",862,114709
1,474,"like",862,114709
1,567,"like",862,114709
1,522,"like",862,114709
1,277,"like",862,114709
1,292,"like",862,114709
1,561,"like",862,114709
1,307,"like",862,114709
1,336,"like",862,114709
1,167,"like",862,114709
1,469,"like",862,114709
1,500,"like",862,114709
1,599,"like",862,114709
1,96,"like",862,114709
1,291,"like",862,114709
1,112,"like",862,114709
1,247,"like",862,114709
1,604,"like",862,114709
1,193,"dislike",862,114709
1,98,"like",862,114709
1,600,"like",862,114709
1,332,"like",862,114709
1,182,"like",862,114709
1,186,"like",862,114709
1,432,"like",862,114709
1,562,"like",862,114709
1,201,"like",862,114709
1,130,"like",862,114709
1,471,"like",862,114709
1,31,"like",862,114709
1,504,"like",862,114709
1,216,"like",862,114709
1,573,"like",862,114709
1,534,"like",862,114709
1,314,"like",862,114709
1,524,"like",862,114709
1,141,"like",862,114709
1,605,"like",862,114709
1,91,"like",862,114709
1,107,"like",862,114709
1,373,"like",862,114709
1,528,"like",862,114709
1,44,"like",862,114709
1,132,"dislike",862,114709
1,275,"like",862,114709
1,572,"like",862,114709
1,226,"like",862,114709
1,359,"like",862,114709
1,43,"like",862,114709
1,492,"like",862,114709
1,412,"dislike",862,114709
1,279,"like",862,114709
1,90,"like",862,114709
1,229,"like",862,114709
1,159,"like",862,114709
1,341,"like",862,114709
1,304,"like",862,114709
1,135,"like",862,114709
1,517,"like",862,114709
1,399,"like",862,114709
1,382,"like",862,114709
1,134,"like",862,114709
1,233,"like",862,114709
1,124,"like",862,114709
1,337,"like",862,114709
1,239,"like",862,114709
1,5,"like",862,114709
1,219,"like",862,114709
1,171,"like",862,114709
1,202,"like",862,114709
1,93,"like",862,114709
1,213,"like",862,114709
1,391,"like",862,114709
1,283,"like",862,114709
1,217,"like",862,114709
1,529,"like",862,114709
1,603,"like",862,114709
1,560,"like",862,114709
1,330,"like",862,114709
1,103,"like",862,114709
1,119,"like",862,114709
1,396,"like",862,114709
1,46,"like",862,114709
